accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
5.214 5.209 -0.4213795 -6.26802 7.455544
5.233 5.229 -0.46447513 -5.9567738 7.015011
5.252 5.249 -0.7134721 -6.181829 6.9623384
5.273 5.269 -0.2873042 -6.751649 7.3406224
5.294 5.290 -0.62249243 -7.0820484 7.762002
5.317 5.310 -0.7422025 -6.7229185 7.560889
5.333 5.330 -0.9672575 -6.411672 7.120356
5.353 5.350 -0.78050977 -6.4978633 6.9000893
5.373 5.370 -0.92895025 -6.9144545 7.16824
5.394 5.390 -0.770933 -6.9144545 7.5848308
5.415 5.411 -0.49799395 -6.813898 7.541735
5.434 5.431 -0.90500826 -6.5984197 7.1873937
5.454 5.451 -0.5746084 -6.622362 7.326257
5.474 5.471 -0.7230489 -6.7133417 7.101202
5.495 5.491 -0.7182605 -6.7564373 7.28795
5.518 5.511 -0.5267244 -6.7085533 7.2783732
5.538 5.531 -0.7374141 -6.7085533 7.2927384
5.555 5.552 -0.6847417 -6.5505357 7.1826053
5.575 5.572 -0.4357447 -6.694188 7.345411
5.597 5.592 -0.866701 -6.8091097 7.3406224
5.617 5.612 -0.45010993 -6.540959 7.2687964
5.636 5.632 -0.60333884 -6.3111157 6.9479733
5.656 5.652 -0.79008657 -6.397307 6.751649
5.676 5.673 -0.4165911 -6.5696893 6.909666
5.696 5.693 -0.6751649 -6.9144545 7.3549876
5.718 5.713 -0.6464345 -6.9048777 7.3645644
5.736 5.733 -0.78529817 -6.6893997 7.3645644
5.757 5.753 -0.92895025 -6.50744 6.9383965
5.776 5.773 -0.5650316 -6.727707 7.273585
5.797 5.794 -0.7086837 -6.799533 7.3166804
5.820 5.814 -0.37828386 -6.742072 7.3166804
5.840 5.834 -0.91937345 -6.2967505 7.264008
5.858 5.854 -0.3878607 -6.229713 6.531382
5.878 5.874 -0.45489833 -6.622362 7.101202
5.898 5.894 -0.320823 -7.1107793 7.627927
5.920 5.915 -0.19632454 -6.885724 7.9391727
5.938 5.935 -0.7038953 -6.421249 7.383718
5.958 5.955 -0.9672575 -6.301539 7.053318
5.978 5.975 -0.93852705 -6.349423 7.029376
5.999 5.995 -0.32561144 -6.622362 7.2687964
6.019 6.015 -0.38307226 -6.943185 7.479486
6.039 6.035 -0.40701428 -6.655881 7.5082164
6.060 6.056 -0.7086837 -6.2967505 7.2783732
6.079 6.076 -0.5793968 -6.1866174 6.6846113
6.099 6.096 -0.5315128 -6.469133 7.043741
