accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.260 6.254 5.7148438 -4.2625275 6.143585
6.276 6.274 5.799347 -4.2375336 6.168579
6.296 6.294 5.62796 -4.131607 6.091217
6.316 6.314 5.6827087 -4.098282 6.031708
6.336 6.335 5.677948 -4.08638 6.1078796
6.363 6.355 5.679138 -4.200638 6.1531067
6.382 6.375 5.666046 -4.2577667 6.17453
6.397 6.395 5.6410522 -4.21492 6.090027
6.417 6.415 5.614868 -4.278 6.0233765
6.437 6.435 5.582733 -4.2292023 6.015045
6.465 6.456 5.619629 -4.2387238 6.0293274
6.483 6.476 5.7124634 -4.219681 6.135254
6.498 6.496 5.7184143 -4.264908 6.186432
6.518 6.516 5.704132 -4.2434845 6.143585
6.538 6.536 5.651764 -4.131607 6.078125
6.558 6.556 5.6041565 -4.1339874 6.117401
6.578 6.576 5.6243896 -4.176834 6.192383
6.598 6.596 5.644623 -4.270859 6.2161865
6.618 6.617 5.606537 -4.187546 6.2161865
6.638 6.637 5.595825 -4.137558 6.1971436
6.658 6.657 5.6422424 -4.1411285 6.2102356
6.680 6.677 5.6624756 -4.117325 6.211426
6.699 6.697 5.6541443 -4.119705 6.205475
6.719 6.717 5.679138 -4.124466 6.192383
6.739 6.737 5.6815186 -4.188736 6.1126404
6.766 6.758 5.593445 -4.2506256 6.129303
6.780 6.778 5.5970154 -4.2387238 6.117401
6.799 6.798 5.632721 -4.1804047 6.076935
6.820 6.818 5.6362915 -4.1994476 6.092407
6.850 6.838 5.7315063 -4.2244415 6.1197815
6.862 6.858 5.695801 -4.1851654 6.0757446
6.880 6.878 5.7386475 -4.2363434 6.124542
6.900 6.899 5.7386475 -4.2173004 6.091217
6.921 6.919 5.651764 -4.253006 6.095978
6.943 6.939 5.647003 -4.2315826 6.097168
6.963 6.959 5.6112976 -4.258957 6.181671
6.981 6.979 5.6886597 -4.219681 6.04718
7.001 6.999 5.68985 -4.1149445 6.1185913
7.021 7.019 5.6743774 -4.2173004 6.015045
7.044 7.039 5.671997 -4.2434845 5.996002
7.061 7.060 5.7196045 -4.297043 5.9067383
7.081 7.080 5.7255554 -4.278 5.91626
7.101 7.100 5.671997 -4.270859 6.034088
7.122 7.120 5.6696167 -4.3196564 6.0757446
7.146 7.140 5.6803284 -4.253006 6.092407
7.162 7.160 5.721985 -4.272049 6.104309
7.182 7.180 5.7707825 -4.1934967 6.0888367
7.202 7.201 5.7660217 -4.1804047 6.143585
7.224 7.221 5.723175 -4.1732635 6.124542
7.243 7.241 5.7196045 -4.1399384 6.0697937
7.263 7.261 5.7565002 -4.188736 6.013855
7.283 7.281 5.727936 -4.21492 5.974579
7.303 7.301 5.7517395 -4.3077545 5.9852905
7.323 7.321 5.8362427 -4.286331 6.051941
7.343 7.342 5.774353 -4.317276 6.04599
7.363 7.362 5.742218 -4.1970673 6.0614624
7.383 7.382 5.676758 -4.2184906 6.0483704
7.404 7.402 5.663666 -4.239914 6.007904
7.424 7.422 5.663666 -4.1732635 6.0495605
7.446 7.442 5.683899 -4.163742 6.006714
7.464 7.462 5.735077 -4.1851654 6.006714
7.484 7.483 5.799347 -4.220871 6.1007385
7.504 7.503 5.8231506 -4.2315826 6.032898
7.530 7.523 5.8552856 -4.1982574 6.025757
7.545 7.543 5.793396 -4.15184 6.072174
7.571 7.563 5.799347 -4.0697174 5.9531555
7.585 7.583 5.761261 -4.08638 6.0293274
7.605 7.603 5.793396 -4.136368 6.0483704
7.626 7.624 5.7838745 -4.1804047 6.032898
7.646 7.644 5.8719482 -4.182785 5.98291
