accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.986 7.982 5.803545 -4.285621 6.3542113
8.006 8.002 5.7987566 -4.223372 6.315904
8.032 8.022 5.899313 -4.237737 6.3925185
8.047 8.042 5.8226986 -4.309563 6.531382
8.066 8.063 5.717354 -4.309563 6.4739213
8.086 8.083 5.6790466 -4.1946416 6.5265937
8.106 8.103 5.650316 -4.189853 6.3829417
8.127 8.123 5.683835 -4.2425256 6.4739213
8.152 8.143 5.693412 -4.295198 6.564901
8.166 8.163 5.645528 -4.429273 6.5936313
8.187 8.183 5.5976434 -4.261679 6.6654577
8.207 8.204 5.6551046 -4.2185836 6.631939
8.227 8.224 5.6407394 -4.261679 6.4404025
8.251 8.244 5.6215854 -4.1611223 6.5122285
8.269 8.264 5.602432 -4.1946416 6.679823
8.288 8.284 5.592855 -4.1802764 6.8043213
8.308 8.305 5.5737014 -4.1706996 6.742072
8.328 8.325 5.6646814 -4.232949 6.6893997
8.351 8.345 5.683835 -4.3382936 6.6079965
8.368 8.365 5.602432 -4.1611223 6.751649
8.388 8.385 5.7269306 -4.156334 6.531382
8.408 8.405 5.6982 -4.2281604 6.603208
8.429 8.425 5.5976434 -4.271256 6.6989765
8.451 8.446 5.5976434 -4.223372 6.6367273
8.469 8.466 5.5976434 -4.185065 6.703765
8.492 8.486 5.535394 -4.1611223 6.603208
8.509 8.506 5.631162 -4.2042184 6.6079965
8.529 8.526 5.693412 -4.223372 6.5984197
8.553 8.546 5.693412 -4.2425256 6.540959
8.570 8.567 5.645528 -4.261679 6.5457473
8.591 8.587 5.78918 -4.2281604 6.727707
8.610 8.607 5.722142 -4.0557775 6.71813
8.630 8.627 5.650316 -4.10845 6.5744777
8.657 8.647 5.568913 -4.0462008 6.631939
8.671 8.667 5.616797 -3.98874 6.7085533
8.690 8.688 5.60722 -4.060566 6.6606693
8.711 8.708 5.707777 -4.1419687 6.5122285
8.732 8.728 5.78918 -4.2185836 6.646304
8.758 8.748 5.765238 -4.1611223 6.6510925
8.772 8.768 5.793968 -4.027047 6.4499793
8.793 8.788 5.9280434 -4.510676 6.6606693
8.813 8.808 5.7365074 -4.003105 6.4404025
8.832 8.829 5.9663506 -3.9600096 6.5984197
8.855 8.849 5.674258 -3.9935284 6.4739213
8.875 8.869 5.995081 -3.86903 6.5457473
8.892 8.889 6.0046577 -3.9456444 6.531382
8.913 8.909 5.9519854 -4.098873 6.6271505
8.932 8.929 6.1195793 -3.964798 6.26802
8.959 8.950 5.899313 -3.9552212 6.4787097
8.974 8.970 5.7843914 -3.9791632 6.435614
8.993 8.990 5.8083334 -4.050989 6.4404025
9.014 9.010 5.899313 -4.012682 6.5505357
9.034 9.030 6.0142345 -4.1180267 6.4260373
9.054 9.050 5.923255 -4.0797195 6.277597
9.075 9.071 5.90889 -3.9743748 6.3685765
9.098 9.091 5.8801594 -3.9552212 6.5361705
9.116 9.111 5.985504 -3.9791632 6.4068837
9.134 9.131 6.373365 -3.9600096 6.172252
9.154 9.151 5.9041014 -4.074931 6.5840545
9.178 9.171 5.78918 -4.1706996 6.6367273
9.195 9.192 5.9184666 -3.9791632 6.483498
9.215 9.212 5.865794 -3.8498764 6.397307
9.236 9.232 5.985504 -3.8498764 6.373365
9.255 9.252 5.8945246 -3.9264908 6.5936313
9.275 9.272 6.0381765 -3.8642416 6.301539
9.295 9.292 5.932832 -3.8019924 6.363788
9.318 9.312 6.019023 -3.8881836 6.2967505
9.338 9.333 5.932832 -3.9504328 6.3781533
9.356 9.353 5.90889 -3.9839516 6.459556
9.377 9.373 5.889736 -4.060566 6.6654577
9.396 9.393 5.899313 -4.036624 6.6654577
9.417 9.413 5.9567738 -3.9935284 6.5601125
9.436 9.433 5.837064 -3.940856 6.579266
9.457 9.454 5.889736 -3.9552212 6.5601125
9.482 9.474 5.755661 -4.036624 6.5840545
9.498 9.494 5.813122 -4.0940847 6.6079965
9.518 9.514 5.841852 -4.132392 6.5744777
9.538 9.534 5.913678 -4.084508 6.5361705
9.558 9.554 5.923255 -4.232949 6.3589997
9.580 9.574 5.765238 -4.1659107 6.775591
9.598 9.595 5.841852 -4.1611223 6.540959
9.620 9.615 5.8083334 -4.1036615 6.6175733
9.639 9.635 5.674258 -4.122815 6.483498
9.658 9.655 5.7365074 -3.9743748 6.5840545
9.680 9.675 5.6359506 -3.9264908 6.6079965
9.700 9.696 5.482722 -3.9695864 6.670246
