linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.122 7.113 -0.8374119 0.748999 -0.15927029
7.150 7.133 0.5885379 0.793337 0.6559706
7.160 7.153 0.08806187 0.6180861 -0.5375099
7.180 7.173 0.2849489 0.048809886 -0.48138332
7.209 7.193 0.015789986 0.20141101 -0.006995201
7.219 7.214 -0.9969165 0.18864071 -0.40698624
7.237 7.234 -0.29857093 0.7067336 -0.027061462
7.258 7.254 -0.6707406 1.3232713 -0.57784367
7.276 7.274 -0.89833903 0.26116192 -0.78829193
7.296 7.294 0.18747723 -0.17772293 1.319479
7.323 7.314 -0.8472973 0.758353 1.0919132
7.339 7.334 -2.020505 0.9560474 -1.7775888
7.359 7.354 -0.73042274 0.76695347 -1.688343
7.379 7.375 0.70200276 0.37142408 0.82066154
7.397 7.395 1.1478457 0.5836607 1.3850088
7.417 7.415 -0.25719994 0.72840214 -0.19405842
7.439 7.435 -1.7072062 0.5310525 -0.48267937
7.459 7.455 -1.6554186 0.5645114 -0.60219955
7.481 7.475 -0.77552384 0.10244775 0.11183357
7.498 7.495 0.46956348 0.20001268 0.54357815
7.521 7.516 -0.1404109 0.48316848 0.3534689
7.543 7.536 -1.2006159 0.3133402 -1.388711
7.571 7.556 -1.4174583 0.2787075 -2.0535946
7.581 7.576 -0.052957475 0.39394152 0.49233818
7.606 7.596 0.96804595 0.52103746 1.4650545
7.625 7.616 0.40666097 0.11655927 -0.44241428
7.640 7.636 0.9329359 0.14597178 -0.6564064
7.661 7.657 -0.16466051 0.79422855 1.0301304
7.681 7.677 -2.1314628 0.1863575 -0.44708538
7.704 7.697 -0.303558 -0.42022324 -0.23175526
7.721 7.717 1.9864419 0.37022507 2.6312485
7.742 7.737 0.77764225 0.16056216 1.9599991
7.763 7.757 -0.36128914 -0.049711347 -0.9102936
7.787 7.778 -1.6900206 0.40485996 -0.57938766
7.806 7.798 -1.8315796 0.6163411 0.9633751
7.823 7.818 -0.6941138 -3.3974648E-4 1.499197
7.843 7.838 1.3059132 0.026957631 1.5126991
7.863 7.858 0.24453717 0.60695946 0.57797813
7.883 7.878 -1.9333851 0.4166187 -0.96033096
7.905 7.898 -1.8479401 0.56325746 -0.9102211
7.929 7.918 -0.5408868 0.5931778 0.5572281
7.944 7.939 0.8185327 0.38446903 1.2482681
7.964 7.959 1.4066138 -0.3118018 0.73755455
7.990 7.979 0.48866147 -0.069488525 -0.7355089
8.008 7.999 -0.441177 -0.14587122 -0.557889
8.026 8.019 -0.68666273 0.68401194 0.71533394
8.044 8.039 -0.8981509 0.2913283 -0.4809513
8.064 8.059 0.40084124 -0.7426523 -0.5010452
8.085 8.080 1.6872823 -0.08531153 1.5009489
8.107 8.100 0.04906839 0.40301812 0.82878304
8.125 8.120 -2.0626323 -0.38143557 -1.9688072
8.146 8.140 -1.0151701 -0.4828093 -1.3311806
8.166 8.160 -0.021820426 0.3354907 0.3320198
8.186 8.180 0.46494102 0.17020905 -0.39993858
8.206 8.200 0.69462246 -0.47454166 -1.0788765
8.227 8.221 0.49013227 -0.09884161 -0.6278553
8.246 8.241 -0.2999543 0.34099054 -0.2980032
8.266 8.261 -0.6181381 0.069176555 -0.97262
8.293 8.281 0.27721363 -0.09671199 -0.30180073
8.311 8.301 0.7537587 0.20697021 0.5540705
8.327 8.321 -0.23786718 -0.016786456 -0.17237282
8.346 8.341 -0.93726736 -0.25063407 0.17139149
8.368 8.361 -0.68675864 -0.03437102 0.94155407
8.387 8.382 -0.21069944 0.23416126 0.5593662
8.408 8.402 -0.30534697 0.008499384 -0.39418507
8.427 8.422 -0.18125188 0.34026766 -0.039652824
8.450 8.442 -0.2518229 0.39238846 0.36746597
8.474 8.462 -0.07417321 0.11637235 0.40903854
8.488 8.482 0.16490489 0.38712013 0.26984692
8.507 8.502 -0.13847315 0.42224824 -0.32673454
8.529 8.523 -0.32822496 0.2985723 -0.5666666
8.548 8.543 -0.14307386 0.07339978 -0.21011925
8.573 8.563 0.0763396 0.085276246 0.2852068
8.592 8.583 0.1706922 0.34302366 -0.020252228
